cycle,branch,model,modeldate,candidate_inc,candidate_chal,scenario_id,probability,scenario_description,timestamp,simulations
2020,President,polls-plus,9/19/2020,Trump,Biden,3,0.12565,Trump wins popular vote,19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,2,0.05005,Recount (1+ decisive states within 0.5 ppt),19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,1,0.00515,Electoral College deadlock (No candidate gets 270 electoral votes),19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,14,0.9169,Biden wins at least one state Trump won in 2016,19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,13,0.3772,Trump wins at least one state Clinton won in 2016,19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,12,0.0006,Map exactly the same as in 2016,19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,11,0.299725,Biden landslide (double-digit popular vote margin),19/09/2020 19:00,40000
2020,President,polls-plus,9/19/2020,Trump,Biden,10,0.0046,Trump landslide (double-digit popular vote margin),19/09/2020 19:00,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,9,0.82275,Biden majority (at least 50 percent of the vote),18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,8,0.088875,Trump majority (at least 50 percent of the vote),18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,6,0.1032625,Biden wins popular vote but loses Electoral College,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,5,0.0013125,Trump wins popular vote but loses Electoral College,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,4,0.872325,Biden wins popular vote,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,3,0.127675,Trump wins popular vote,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,2,0.05005,Recount (1+ decisive states within 0.5 ppt),18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,1,0.00475,Electoral College deadlock (No candidate gets 270 electoral votes),18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,14,0.91625,Biden wins at least one state Trump won in 2016,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,13,0.3779,Trump wins at least one state Clinton won in 2016,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,12,0.0006,Map exactly the same as in 2016,18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,11,0.2992,Biden landslide (double-digit popular vote margin),18/09/2020 19:20,40000
2020,President,polls-plus,9/18/2020,Trump,Biden,10,0.004775,Trump landslide (double-digit popular vote margin),18/09/2020 19:20,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,9,0.813975,Biden majority (at least 50 percent of the vote),17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,8,0.09535,Trump majority (at least 50 percent of the vote),17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,6,0.106925,Biden wins popular vote but loses Electoral College,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,5,0.001475,Trump wins popular vote but loses Electoral College,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,4,0.866,Biden wins popular vote,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,3,0.134,Trump wins popular vote,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,2,0.05145,Recount (1+ decisive states within 0.5 ppt),17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,1,0.0053,Electoral College deadlock (No candidate gets 270 electoral votes),17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,14,0.9075,Biden wins at least one state Trump won in 2016,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,13,0.3876,Trump wins at least one state Clinton won in 2016,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,12,0.000425,Map exactly the same as in 2016,17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,11,0.2897,Biden landslide (double-digit popular vote margin),17/09/2020 19:00,40000
2020,President,polls-plus,9/17/2020,Trump,Biden,10,0.005125,Trump landslide (double-digit popular vote margin),17/09/2020 19:00,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,9,0.812575,Biden majority (at least 50 percent of the vote),16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,8,0.09605,Trump majority (at least 50 percent of the vote),16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,6,0.102875,Biden wins popular vote but loses Electoral College,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,5,0.0017,Trump wins popular vote but loses Electoral College,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,4,0.8648,Biden wins popular vote,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,3,0.1352,Trump wins popular vote,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,2,0.052075,Recount (1+ decisive states within 0.5 ppt),16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,1,0.0057,Electoral College deadlock (No candidate gets 270 electoral votes),16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,14,0.90945,Biden wins at least one state Trump won in 2016,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,13,0.383925,Trump wins at least one state Clinton won in 2016,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,12,0.000525,Map exactly the same as in 2016,16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,11,0.290675,Biden landslide (double-digit popular vote margin),16/09/2020 23:12,40000
2020,President,polls-plus,9/16/2020,Trump,Biden,10,0.005475,Trump landslide (double-digit popular vote margin),16/09/2020 23:12,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,9,0.814675,Biden majority (at least 50 percent of the vote),15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,8,0.095675,Trump majority (at least 50 percent of the vote),15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,6,0.1078,Biden wins popular vote but loses Electoral College,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,5,0.0015125,Trump wins popular vote but loses Electoral College,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,4,0.86625,Biden wins popular vote,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,3,0.13375,Trump wins popular vote,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,2,0.0493,Recount (1+ decisive states within 0.5 ppt),15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,1,0.004775,Electoral College deadlock (No candidate gets 270 electoral votes),15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,14,0.9086,Biden wins at least one state Trump won in 2016,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,13,0.3939,Trump wins at least one state Clinton won in 2016,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,12,0.000475,Map exactly the same as in 2016,15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,11,0.2988,Biden landslide (double-digit popular vote margin),15/09/2020 23:33,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,10,0.00545,Trump landslide (double-digit popular vote margin),15/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,9,0.8137,Biden majority (at least 50 percent of the vote),14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,8,0.098175,Trump majority (at least 50 percent of the vote),14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,6,0.10715,Biden wins popular vote but loses Electoral College,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,5,0.00165,Trump wins popular vote but loses Electoral College,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,4,0.86385,Biden wins popular vote,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,3,0.13615,Trump wins popular vote,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,2,0.05085,Recount (1+ decisive states within 0.5 ppt),14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,1,0.00485,Electoral College deadlock (No candidate gets 270 electoral votes),14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,14,0.906225,Biden wins at least one state Trump won in 2016,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,13,0.393325,Trump wins at least one state Clinton won in 2016,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,12,0.000625,Map exactly the same as in 2016,14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,11,0.29865,Biden landslide (double-digit popular vote margin),14/09/2020 23:33,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,10,0.0054,Trump landslide (double-digit popular vote margin),14/09/2020 23:33,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,9,0.816175,Biden majority (at least 50 percent of the vote),13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,8,0.0952,Trump majority (at least 50 percent of the vote),13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,6,0.1110875,Biden wins popular vote but loses Electoral College,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,5,0.000975,Trump wins popular vote but loses Electoral College,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,4,0.866875,Biden wins popular vote,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,3,0.133125,Trump wins popular vote,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,2,0.049525,Recount (1+ decisive states within 0.5 ppt),13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,1,0.004575,Electoral College deadlock (No candidate gets 270 electoral votes),13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,14,0.906175,Biden wins at least one state Trump won in 2016,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,13,0.3881,Trump wins at least one state Clinton won in 2016,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,12,0.0006,Map exactly the same as in 2016,13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,11,0.3025,Biden landslide (double-digit popular vote margin),13/09/2020 19:00,40000
2020,President,polls-plus,9/13/2020,Trump,Biden,10,0.0058,Trump landslide (double-digit popular vote margin),13/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,9,0.809675,Biden majority (at least 50 percent of the vote),12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,8,0.101475,Trump majority (at least 50 percent of the vote),12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,6,0.10895,Biden wins popular vote but loses Electoral College,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,5,0.0014125,Trump wins popular vote but loses Electoral College,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,4,0.85985,Biden wins popular vote,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,3,0.14015,Trump wins popular vote,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,2,0.050875,Recount (1+ decisive states within 0.5 ppt),12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,1,0.005075,Electoral College deadlock (No candidate gets 270 electoral votes),12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,14,0.90085,Biden wins at least one state Trump won in 2016,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,13,0.39805,Trump wins at least one state Clinton won in 2016,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,12,0.00035,Map exactly the same as in 2016,12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,11,0.30355,Biden landslide (double-digit popular vote margin),12/09/2020 19:00,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,10,0.007175,Trump landslide (double-digit popular vote margin),12/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,9,0.814525,Biden majority (at least 50 percent of the vote),11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,8,0.0966,Trump majority (at least 50 percent of the vote),11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,6,0.109275,Biden wins popular vote but loses Electoral College,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,5,0.0007625,Trump wins popular vote but loses Electoral College,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,4,0.86555,Biden wins popular vote,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,3,0.13445,Trump wins popular vote,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,2,0.04895,Recount (1+ decisive states within 0.5 ppt),11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,1,0.004925,Electoral College deadlock (No candidate gets 270 electoral votes),11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,14,0.906625,Biden wins at least one state Trump won in 2016,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,13,0.3795,Trump wins at least one state Clinton won in 2016,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,12,0.0006,Map exactly the same as in 2016,11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,11,0.307225,Biden landslide (double-digit popular vote margin),11/09/2020 19:00,40000
2020,President,polls-plus,9/11/2020,Trump,Biden,10,0.005425,Trump landslide (double-digit popular vote margin),11/09/2020 19:00,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,9,0.804925,Biden majority (at least 50 percent of the vote),10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,8,0.103025,Trump majority (at least 50 percent of the vote),10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,6,0.110225,Biden wins popular vote but loses Electoral College,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,5,0.0013375,Trump wins popular vote but loses Electoral College,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,4,0.85735,Biden wins popular vote,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,3,0.14265,Trump wins popular vote,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,2,0.05015,Recount (1+ decisive states within 0.5 ppt),10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,1,0.005525,Electoral College deadlock (No candidate gets 270 electoral votes),10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,14,0.899875,Biden wins at least one state Trump won in 2016,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,13,0.388125,Trump wins at least one state Clinton won in 2016,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,12,0.00065,Map exactly the same as in 2016,10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,11,0.2998,Biden landslide (double-digit popular vote margin),10/09/2020 21:47,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,10,0.00735,Trump landslide (double-digit popular vote margin),10/09/2020 21:47,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,9,0.79745,Biden majority (at least 50 percent of the vote),9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,8,0.108625,Trump majority (at least 50 percent of the vote),9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,6,0.1084125,Biden wins popular vote but loses Electoral College,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,5,0.0011375,Trump wins popular vote but loses Electoral College,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,4,0.851225,Biden wins popular vote,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,3,0.148775,Trump wins popular vote,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,2,0.049825,Recount (1+ decisive states within 0.5 ppt),9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,1,0.00485,Electoral College deadlock (No candidate gets 270 electoral votes),9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,14,0.894575,Biden wins at least one state Trump won in 2016,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,13,0.395825,Trump wins at least one state Clinton won in 2016,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,12,0.0003,Map exactly the same as in 2016,9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,11,0.3003,Biden landslide (double-digit popular vote margin),9/09/2020 23:52,40000
2020,President,polls-plus,9/09/2020,Trump,Biden,10,0.007375,Trump landslide (double-digit popular vote margin),9/09/2020 23:52,40000
2020,President,polls-plus,9/08/2020,Trump,Biden,9,0.78275,Biden majority (at least 50 percent of the vote),8/09/2020 22:02,40000
2020,President,polls-plus,9/08/2020,Trump,Biden,8,0.1194,Trump majority (at least 50 percent of the vote),8/09/2020 22:02,40000
